Date;Day;MUC Total;Active Cases;MUC Recovered;Deaths (sum);MUC New Infections;Correction;RKI New Infections;Diff MUC RKI;Diff same day last week;Active Cases (change);Recovered (change);Death (change);Deaths 7D Sum;MUC 7 day sum;RKI 7 day sum;DIFF 7DI;MUC 7 Day Incidence;RKI 7 Day Incidence;Official RKI 7D Inc;To 10;To 35;To 50;To 100;Test Pos Rate BY;Daily Tests BY;Daily Test BY Pos;Daily test avg 7 days;Beds;IMC;ICU;SUM;Change over 7D;Diff 7 Day Incidence;Naive R(t) 4D;Naive R(t) 7D;Diff 7D DoD;Diff 7D WoW;Var Lab WoW;Active WoW;RKI Total;Diff Total;RKI 7D Diff last week;7D avg weekly chg;BAV 1st Vacc Total;BAV 2nd Vacc Total;BAV 3rd Vacc Total;BAV 4th Vacc Total;BAV 5th Vacc Total;BAV 6th Vacc Total;BAV 1st Vacc %;BAV 1st Vacc Day;BAV 1st Vacc Avg;BAV 1st Vacc 7D;BAV 2nd Vacc %;BAV 2nd Vacc Day;BAV 2nd Vacc Avg;BAV 2nd Vacc 7D;BAV 3rd Vacc %;BAV 3rd Vacc Day;BAV 3rd Vacc Avg;BAV 3rd Vacc 7D;BAV 4th Vacc %;BAV 4th Vacc Day;BAV 4th Vacc Avg;BAV 4th Vacc 7D;BAV 5th Vacc %;BAV 5th Vacc Day;BAV 5th Vacc Avg;BAV 5th Vacc 7D;BAV 6th Vacc %;BAV 6th Vacc Day;BAV 6th Vacc Avg;BAV 6th Vacc 7D;MUC 1st Vacc Total;MUC 1st Vacc Day;MUC 1st Vacc%;MUC 2nd Vacc Total;MUC 2nd Vacc Day;MUC 2nd Vacc%;MUC 3rd Vacc Total;MUC 3rd Vacc Day;MUC 3rd Vacc%;MUC 4th Vacc Total;MUC 4th Vacc Day;MUC 4th Vacc %;7D Hosp;7D Hosp Incidence;LGL ICU;IVENA Total;DIFF 7D Hosp;YELLOW %;RED %;7D DIFF TOTAL;ICU to Total %;7D Hosp Corrected;7D Hosp Inc Corr;R(t) LMU;7D Hosp Nowcast;Diff Hosp %;Unreported factor Hosp;IVENA minus ICU;BAV Ventilator;BAV Vent DIFF;BAV Norm DIFF;BAV Total DIFF;BAV Inc corrected
2023-02-23;Thu, 23;703089;3199;713301;2520;;;266;;-4,7 %;26;240;7;13;0;1607;1,03 %;0,0;108,0;106,9;-1243;-871;-647;97;20,99 %;9379;1969;9673;349;5;28;382;17;1,1;0,98;0,97;-1 %;-4,9 %;-6,2 %;81;716500;-13411;-82;-34;9910780;9900243;7806998;1577319;109367;4927;75,21 %;16;7;50;75,13 %;83;19;132;59,25 %;44;26;179;11,97 %;403;192;1346;0,83 %;176;75;528;0,04 %;2;4;27;;;;;;;;;;;;;1856;14,09;216;3348;11,74 %;207,25 %;36,00 %;17,85 %;6,45 %;2487;18,87;;2510;100,9 %;6,9;3132;;;72;66;129,9
2023-02-24;Fri, 24;703089;3182;713548;2528;;;230;;7,0 %;-18;248;8;18;0;1622;1,58 %;0,0;109,0;107,3;-1473;-1101;-877;-133;20,99 %;9379;1969;9575;353;6;28;387;22;1,7;0,98;0,97;1 %;-0,1 %;-6,3 %;38;716730;-13641;-2;-42;9910786;9900255;7807041;1577605;109451;4931;75,21 %;6;8;53;75,13 %;12;19;136;59,25 %;43;24;171;11,97 %;286;186;1302;0,83 %;84;70;488;0,04 %;4;4;29;;;;;;;;;;;;;1876;14,24;218;3339;8,38 %;206,83 %;36,33 %;14,90 %;6,53 %;2482;18,84;;2507;101,0 %;7,0;3121;;;-11;-9;129,0
2023-02-25;Sat, 25;703089;2940;713790;2528;;;0;;0,0 %;-242;242;0;18;0;1622;1,58 %;0,0;109,0;107,3;-1473;-1101;-877;-133;20,99 %;9379;1969;9477;357;7;29;393;26;1,7;1,01;0,99;0 %;-0,1 %;-6,5 %;4;716730;-13641;-2;-50;9910788;9900258;7807047;1577646;109467;4942;75,21 %;2;8;53;75,13 %;3;20;137;59,25 %;6;25;172;11,97 %;41;186;1300;0,83 %;16;70;487;0,04 %;11;4;31;;;;;;;;;;;;;1824;13,84;218;3329;8,64 %;206,42 %;36,33 %;12,05 %;6,55 %;2477;18,80;;2503;101,0 %;7,0;3111;;;-10;-10;129,1
2023-02-26;Sun, 26;703089;2698;714032;2528;;;0;;0,0 %;-241;241;0;18;0;1622;1,58 %;0,0;109,0;107,3;-982;-610;-386;358;20,99 %;9379;1969;9379;361;8;30;399;31;1,7;1,01;0,99;0 %;-0,1 %;-6,6 %;-22;716730;-13641;-1;-57;9910790;9900260;7807052;1577686;109483;4953;75,21 %;2;8;53;75,13 %;2;20;137;59,25 %;5;25;172;11,97 %;40;185;1297;0,83 %;16;69;486;0,04 %;11;5;34;;;;;;;;;;;;;1759;13,35;217;3320;8,71 %;206,25 %;36,17 %;9,35 %;6,54 %;2475;18,78;;2502;101,1 %;7,0;3103;;;-8;-9;129,0
2023-02-27;Mon, 27;703089;2735;714264;2528;;;269;;-45,2 %;37;232;0;18;0;1400;2,51 %;0,0;94,1;91,8;-1013;-641;-417;327;19,76 %;1948;385;8317;351;7;27;385;-15;2,3;0,98;0,98;-14 %;-14,8 %;-8,0 %;-252;716999;-13910;-244;-87;9910820;9900288;7807081;1577860;109547;4955;75,21 %;30;9;62;75,13 %;28;21;147;59,25 %;29;25;176;11,97 %;174;190;1333;0,83 %;64;73;513;0,04 %;2;5;36;;;;;;;;;;;;;1712;12,99;221;3341;5,88 %;201,08 %;36,83 %;2,93 %;6,61 %;2413;18,31;;2446;101,4 %;7,8;3120;;;17;21;131,1
2023-02-28;Tue, 28;703089;2807;714496;2536;;;304;;27,7 %;72;232;8;25;0;1466;3,58 %;0,0;98,5;95,1;-920;-548;-324;420;19,76 %;1948;385;7256;330;7;24;361;-39;3,4;0,96;0,97;5 %;-4,2 %;-10,8 %;-193;717303;-14214;-64;-67;9910866;9900326;7807223;1578570;109786;4964;75,21 %;46;15;105;75,13 %;38;26;181;59,25 %;142;42;297;11,98 %;710;268;1878;0,83 %;239;97;676;0,04 %;9;6;43;;;;;;;;;;;;;1873;14,21;238;3167;21,62 %;206,50 %;39,67 %;-2,58 %;7,51 %;2478;18,81;;2516;101,5 %;6,8;2929;;;-191;-174;134,3
2023-03-01;Wed, 1;703089;2878;714728;2536;;;303;;-23,7 %;71;232;0;23;0;1372;6,10 %;0,0;92,2;86,9;-957;-585;-361;383;19,76 %;1948;385;6194;304;12;20;336;-58;5,3;0,91;0,95;-6 %;-15,3 %;-15,0 %;-295;717606;-14517;-248;-92;9910877;9900333;7807249;1578774;109936;4985;75,21 %;11;16;113;75,13 %;7;25;173;59,25 %;26;42;295;11,98 %;204;265;1858;0,83 %;150;106;745;0,04 %;21;9;60;;;;;;;;;;;;;1669;12,67;214;2978;-5,12 %;185,25 %;35,67 %;-9,26 %;7,19 %;2223;16,87;;2262;101,8 %;6,1;2764;;;-165;-189;123,7
2023-03-02;Thu, 2;703089;2812;714962;2537;;;168;;-36,8 %;-67;235;1;17;0;1274;1,54 %;0,0;85,6;84,3;-895;-523;-299;445;19,76 %;1948;385;5133;280;10;21;311;-71;1,3;0,85;0,92;-7 %;-20,7 %;-20,7 %;-388;717774;-14685;-333;-128;9910913;9900359;7807307;1579134;110055;4989;75,21 %;36;19;133;75,13 %;26;17;116;59,25 %;58;44;309;11,98 %;360;259;1815;0,84 %;119;98;688;0,04 %;4;9;62;;;;;;;;;;;;;1635;12,41;219;2891;-11,91 %;179,50 %;36,50 %;-13,65 %;7,58 %;2154;16,35;;2196;101,9 %;6,8;2672;;;-92;-87;112,4
2023-03-03;Fri, 3;703089;2711;715181;2544;;;118;;-48,7 %;-101;219;7;16;0;1162;1,17 %;0,0;78,1;77,2;-1013;-641;-417;327;19,76 %;1948;385;4071;;;23;;;0,9;0,84;0,90;-9 %;-28,4 %;-27,9 %;-471;717892;-14803;-460;-193;9910916;9900370;7807335;1579370;110159;4993;75,21 %;3;19;130;75,13 %;11;16;115;59,25 %;28;42;294;11,99 %;236;252;1765;0,84 %;104;101;708;0,04 %;4;9;62;;;;;;;;;;;;;1585;12,03;215;2863;-15,51 %;170,67 %;35,83 %;-14,26 %;7,51 %;2048;15,54;;2091;102,1 %;8,9;2648;;;-24;-28;102,8
2023-03-04;Sat, 4;703089;2480;715412;2544;;;0;;0,0 %;-231;231;0;16;0;1162;1,17 %;0,0;78,1;77,2;-1013;-641;-417;327;19,76 %;1948;385;3010;;;25;;;0,9;0,81;0,86;0 %;-28,4 %;-36,6 %;-460;717892;-14803;-460;-259;9910917;9900374;7807348;1579398;110167;5004;75,21 %;1;18;129;75,13 %;4;17;116;59,25 %;13;43;301;11,99 %;28;250;1752;0,84 %;8;100;700;0,04 %;11;9;62;;;;;;;;;;;;;1539;11,68;216;2835;-15,63 %;169,42 %;36,00 %;-14,84 %;7,62 %;2033;15,43;;2077;102,2 %;9,1;2619;;;-29;-28;100,8
2023-03-05;Sun, 5;703089;2250;715642;2544;;;0;;0,0 %;-230;230;0;16;0;1162;1,17 %;0,0;78,1;77,2;-744;-372;-148;596;19,76 %;1948;385;1948;DIFF;VENT;34;;;0,9;0,81;0,84;0 %;-28,4 %;-46,9 %;-448;717892;-14803;-460;-324;9910918;9900378;7807361;1579427;110176;5016;75,21 %;1;18;128;75,13 %;4;17;118;59,25 %;13;44;309;11,99 %;29;249;1741;0,84 %;9;99;693;0,04 %;12;9;63;;;;;;;;;;;;;1473;11,18;212;2805;-16,26 %;167,42 %;35,33 %;-15,51 %;7,56 %;2009;15,25;;2053;102,2 %;8,8;2593;;;-26;-30;100,1
2023-03-06;Mon, 6;703089;2242;715874;2545;;;224;;-16,7 %;-8;232;1;17;0;1117;1,90 %;0,0;75,1;73,7;-664;-292;-68;676;;;;1670;22;11;33;;-1;1,4;0,84;0,84;-4 %;-20,2 %;-55,7 %;-493;718116;-15027;-283;-330;9910951;9900409;7807383;1579554;110226;5018;75,21 %;33;19;131;75,13 %;31;17;121;59,25 %;22;43;302;11,99 %;127;242;1694;0,84 %;50;97;679;0,04 %;2;9;63;;;;;;;;;;;;;1355;10,28;211;2769;-20,85 %;156,25 %;35,17 %;-17,12 %;7,62 %;1875;14,23;;1925;102,7 %;10,1;2558;30;;-35;-36;80,4
